APC-6-80-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
1756-0500-6-501-1	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
SNI-5-179-g006	intraoperative photograph of the right eye showing the presence of the right eye of the left eye of the patient.intraoperative photograph of the right eye showing the presence of the right eye of the right eye of the patient.intraoperative photograph of the right eye showing the presence of the right eye of the right eye of the left
1756-0500-7-76-4	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper
kjtcs-46-316-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
1475-925X-13-65-3	ultrasound scan of the right eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe with a large cystic.ultrasound scan of the right eye showing a large cystic mass in the right lower lobe with a large mass
IJRI-18-249-g006	coronary angiography of the left eye showing a large right coronary artery. <EOS>.coronary angiography of the left eye showing a large right coronary artery in the right coronary artery. <EOS>.coronary angiography of the left eye showing a large right coronary artery in the right coronary artery . <EOS>
IJRI-20-122-g008	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
12893_2015_66_Fig1_HTML	magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right frontal lobe.magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right parietal lobe.magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right parietal region
1756-0500-7-316-4	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the left eye of the patient with.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
kjr-10-333-g002	axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.axial ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
ARYA-09-300f1	the lesion is seen in the right upper lobe of the right kidney . <EOS>.the lesion is seen in the right lower lobe of the right kidney . <EOS>.the lesion is seen in the right lower lobe of the right lower lobe . <EOS>
1757-1626-1-423-2	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
1471-2342-10-21-1	axial and coronal images of the brain in a patient with a high signal intensity in the right frontal lobe.axial and coronal images of the brain in a patient with a high signal intensity in the right lobe of.axial and coronal images of the brain in a patient with a high signal intensity in the left frontal lobe
jkns-52-120-g006	magnetic resonance imaging of the brain in a patient with a high signal intensity in the right lobe of the.magnetic resonance imaging of the brain in a patient with a high signal intensity in the right frontal lobe and.magnetic resonance imaging of the brain in a patient with a high signal intensity in the left frontal lobe and
1750-4732-1-10-6	preoperative x-ray of the left knee showing a large right hip and left lower lobe and left lower lobe. <EOS>.preoperative x-ray of the left knee showing a large right hip and left lower lobe and left lower lobe <EOS>.preoperative x-ray of the left knee showing a large left hip and left lower lobe and left lower lobe <EOS>
WJNM-13-3-g003	a patient with a history of a patient in a patient with a history of a patient in a patient.a patient with a history of a patient in a patient with a history of a patient in the right.a patient with a history of a patient in a patient with a history of a patient in the left
